,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
30,Principal Software Engineer - Data Platform,-1,"About this Role


At Fandom, this Principal Engineer role works with the Data Platform team and serves as a technical leader who builds engagement and monetizes the experiences from both an architectural and systems design perspective, for over 300 million monthly users across Fandom sites and applications. The role is a top technical leader throughout all of Fandom.

You Will...
Have a Broad Technical Impact
This role will own this technical area from an architectural and systems design perspective, leading other engineers, and working side-by-side with them to discover and implement solutions. It's a lead role that also allows someone to roll up their sleeves and gets their hands dirty.
This role will be a top technical leader throughout all of Fandom and as such, being a clear communicator across a variety of audiences is imperative.
Execute with the Future in Mind
This role is one that must always be thinking about the future, not overbuilding for it, and finding that right balance of developing solutions for current issues while not over-engineering for issues we are not sure we'll need to solve for
Always have a plan for potential future issues and growth opportunities.
Stays abreast of all applicable new technology innovations happening in the industry, and knows when is the right time to bring new thoughts and potential infrastructure changes into discussions, with an understanding of the trade-offs and potential impact on overall tech-debt.
Be Accountable
Provide technical leadership for highly impactful projects that involve multiple teams and span multiple technologies and systems
Lead large projects or large significant pieces of projects depending on the project scale
Proactivity identify risks and opportunities to improve the organization's processes and technologies
Influences other senior leaders on engineering strategy
Lead Key Initiatives
Working with the Data Science team to build out and scale Recommendations for TV, Movie, and Games both inline in the User's experience and as stand-alone pages
Streaming user pageview and action-event data into a system that develops a dynamic Profile of each user to be used to Personalize their experiences in a multitude of ways
Scaling out our Gamification systems to encourage users to develop high-quality content and be rewarded for their efforts
Using all of the above to find new ways to monetize the users' experiences through Affiliate, E-Commerce, Display, and hopefully many more types of future revenue streams

You Have...
10+ years of software engineering experience with a track-record of back-end development, design and architecture
Expertise in a modern form of 1 or more of the following languages: Java, Python, Golang, Kotlin
Designing and architecting scaled-up back-end systems (Kafka, MySQL, NoSQL, MongoDB, Neo4j), with expertise in both relational and nonrelational systems and when it is important to choose each one
A high degree of proficiency in how to optimize full-stack web systems, in both dynamic and highly cached environments.
Experience building large user personalization, recommendation and/or search based systems with an average monthly base of at least 50-100M monthly users, preferably scaled to 10x those numbers
Deep experience as a thought leader and technical leader for large Engineering teams.
An ability to hit the ground running; digesting what we have, where we are going, and using previous experiences to drive forward within a few weeks.
Demonstrated experience explaining complicated technical plans to a variety of audiences.
A mindset that is business-oriented, collaborative, and comfortable with mentoring others

Bonus Points if You Have...
A passion for fandoms and an interest in building products for fan communities around the world.
Contributed to open-source projects

Benefits & Perks
Stock options
Training based on business needs
Flexible working hours
Open, energetic and fan-focused, international work environment
Miscellaneous perks such as wellness programs, swag, etc.

About Fandom


Fandom is a global entertainment media brand powered by fan passion. The fan-trusted source in entertainment, Fandom provides a home to explore, contribute to, and celebrate the world of pop culture. Whether looking for in-depth information on favorite fandoms or what's buzzing in entertainment, Fandom has your pop culture curiosities covered through fan-expert knowledge and carefully curated and fun, original multi-platform content.

Fandom has a global audience of almost 300 million monthly unique users and encompasses over 400,000 fan communities. We currently feature more than 55 million pages of content, inclusive of video. Our Fandom values are:
We serve a global community.
Connection with our fans, creators, and partners is at our core, and it's grounded by our active efforts of inclusion.
We build experiences.
We imagine, improve, and deliver solutions.
We bring joy.
We celebrate our fandoms, our teammates, and the work we do.
Fandom is an Equal Opportunity Employer

San Francisco Fair Chance Ordinance Police Code, Article 49",3.3,"Fandom
3.3",Remote,-1,201 to 500 Employees,2006,Company - Private,News Outlet,Media,$100 to $500 million (USD),-1
31,"Data Scientist, Transaction Monitoring",-1,"Company Description

Wish is a mobile e-commerce platform that flips traditional shopping on its head. We connect hundreds of millions of people with the widest selection of delightful, surprising, and—most importantly—affordable products delivered directly to their doors. Each day on Wish, millions of customers in more than 160 countries around the world discover new products. For our over 1 million merchant partners, anyone with a good idea and a mobile phone can instantly tap into a global market.

We're fueled by creating unique products and experiences that give people access to a new type of commerce, where all are welcome. If you’ve been searching for a supportive environment to chase your curiosity and use data to investigate the questions that matter most to you, this is the place.

Job Description

We are looking for a Data Scientist who will work cross-functionally with technical and non-technical teams to build models and dashboards to monitor transactions and ensure compliance.

The ideal candidate should be passionate about Wish and e-commerce, has a strong analytical and consultative mindset, deep understanding of databases, visualization, and modeling techniques, and the ability to thrive in a dynamic, fast-paced environment delivering against tight deadlines, and a passion for scaling transaction monitoring through automation.

What you'll be doing:
Develop dashboards for transaction monitoring
Create recurring data reports and maintain the integrity of the reports
Design, development and evaluation of highly innovative models for transaction monitoring
Establish scalable, efficient, automated processes for large scale data analyses, model development, model validation and model implementation
Work closely with software engineering teams to drive real-time model implementations and new feature creations
Help stakeholders and end-users to best leverage the monitoring system
Develop solutions to optimize transaction monitoring operations
Qualifications
Bachelor's or advanced degree in an analytical field (e.g. Computer Science, Engineering, Mathematics, Statistics or similar)
3+ years of hands-on experience in predictive modeling and analysis
2+ years Python, R, or Matlab experience
2+ years work experience including business analytics and project management
2+ years experience writing complex SQL queries in a business environment
2+ years experience with Tableau, OBIEE or other visualization tools
2+ years experience operating in a Unix/Linux environment
Preferred Qualifications:
Experience in e-commerce, on-line, or payments companies in transaction monitoring functions, especially anti-money laundering and counter-terrorist financing (AML/CTF) transaction monitoring
Analytical mindset and ability to see the big picture and influence others
Detail-oriented and must have an aptitude for solving unstructured problems
Ability to work effectively in a multi-task, high volume environment
Ability to be adaptable and flexible in responding to deadlines and workflow fluctuations
Hands-on risk and fraud experience strongly preferred
#LI-BD1

Additional Information

Wish values diversity and is committed to creating an inclusive work environment. We provide equal employment opportunity for all applicants and employees. We do not discriminate based on any legally-protected class or characteristic. Employment decisions are made based on qualifications, merit, and business needs. If you need assistance or accommodation due to a disability, please let your recruiter know. For job positions in San Francisco, CA, and other locations where required, we will consider for employment qualified applicants with arrest and conviction records.

Individuals applying for positions at Wish, including California residents, can see our privacy policy here.",3.3,"Wish
3.5","San Francisco, CA",-1,501 to 1000 Employees,2010,Company - Public,Other Retail Stores,Retail,$1 to $2 billion (USD),-1
32,XR Research Computer Vision and Machine Learning Engineer,-1,"Company:
Qualcomm Technologies, Inc.
Job Area:
Engineering Group, Engineering Group > Multimedia Systems
Job Overview:


Qualcomm is a company of inventors that unlocked 5G ushering in an age of rapid acceleration in connectivity and new possibilities that will transform industries, create jobs, and enrich lives. But this is just the beginning. It takes inventive minds with diverse skills, backgrounds, and cultures to transform 5Gs potential into world-changing technologies and products. This is the Invention Age - and this is where you come in.

Qualcomm is taking its traditional strengths in digital wireless technologies into exciting new fields such as Augmented Reality (AR) and Virtual Reality (VR). Come, join the team that helped Qualcomm win Innovative VR Company of the Year at AIXR’s 4th Annual VR Awards.

The XR Perception R&D team investigates and develops the fundamental perception systems enabling self-contained XR platforms such as VR and AR headsets. We are growing our team to push the boundaries of mobile perception technology in order to offer a comprehensive platform to our customers.

Candidates bring a deep understanding of computer vision and machine learning algorithms and technologies that are necessary building blocks of interactive, real-time, and immersive systems, including SLAM, 3D pose tracking, 3D scene understanding, human pose tracking, sensor fusion and mathematical optimization. They also have experience in designing solutions and implementations for real-time embedded and mobile platforms.

Responsibilities:
Be part of a world-class XR team researching and developing mobile Augmented and Virtual Reality enabling technology
Development of efficient and accurate computer vision and machine learning solutions for XR perception tasks
Understand and analyze requirements for perception systems for XR platforms
Collaborate across functional boundaries in defining architecture, APIs, design and schedule
See your design in action on industry-leading chips embedded in the next generation of AR and VR devices, smartphones, and robotics
Minimum Skills:
Strong understanding of 3D computer vision methods and mathematics, covering one or more of the following areas:
SLAM, tracking and registration, 3D scene understanding, human pose estimation, sensor fusion, mathematical optimization
And/or strong understanding of machine learning algorithms and deep networks used in these areas
Experience with Augmented/Virtual Reality devices and applications
C++ experience
Experience using machine learning toolboxes (e.g. PyTorch, TensorFlow, or Caffee)
3+ years of industry experience is required.
Preferred Skills:
Experience in software development, incl. testing and debugging on XR devices, mobile platforms or other embedded systems
Excellent C++ and object-oriented programming
Real-time Computer graphics
Required: Master with 3 years of industry experience or PhD
Computer Science, Computer Engineering, Electrical Engineering
Applicants: If you are an individual with a disability and need an accommodation during the application/hiring process, please call Qualcomm’s toll-free number found here for assistance. Qualcomm will provide reasonable accommodations, upon request, to support individuals with disabilities to be able participate in the hiring process. Qualcomm is also committed to making our workplace accessible for individuals with disabilities. Qualcomm is an equal opportunity employer and supports workforce diversity.

To all Staffing and Recruiting Agencies: Our Careers Site is only for individuals seeking a job at Qualcomm. Staffing and recruiting agencies and individuals being represented by an agency are not authorized to use this site or to submit profiles, applications or resumes, and any such submissions will be considered unsolicited. Qualcomm does not accept unsolicited resumes or applications from agencies. Please do not forward resumes to our jobs alias, Qualcomm employees or any other company location. Qualcomm is not responsible for any fees related to unsolicited resumes/applications.

EEO Employer: Qualcomm is an equal opportunity employer; all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, Veteran status, or any other protected classification.",3.3,"Qualcomm Incorporated
4.1","San Diego, CA",-1,10000+ Employees,1985,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
33,Data Scientist,-1,"Our Mission
We’re here to create a safer, happier and more mindful future for all with the help of data science, engineering, design, and mobile technology. We're starting by reinventing insurance, by rethinking the technologies that enable it, but our true goal is to build a platform that rewards people for driving well — creating safer roads with fewer accidents in the process.

Backed by impressive funding, we're poised to re-engineer a trillion-dollar category. We’re using rich customer insights, advanced technology and data science to build our cloud-native InsurTech solution. We're out to change behavior and promote mindful living.

Job Requirements
You must have all the skills and experiences associated with one of the options below. These options change over time and reflect the current needs of the team.
Option one - Telematics ML
Machine learning: Kaggle grandmaster-level skills with history of deploying models to production
Telematics experience: You have led telematics modeling at a major company known for telematics
Software development in Python: Strong scientific Python skills using pandas, scikit-learn, and statsmodels, as well as strong understanding of model deployment patterns
Option two - Telematics DL
Deep learning: Experience contributing new deep learning research to solve previously unsolved problems
Telematics experience: You have led telematics modeling at a major company known for telematics
Software development in Python: Strong scientific Python skills using pandas, scikit-learn, and statsmodels, as well as strong understanding of model deployment patterns
Option Three - Contact Center Optimization
Contact center knowledge: You are an expert at using data science methods to optimize contact centers
Machine learning: Strong understanding of ML theory with significant applied experience
Software development in Python: Strong scientific Python skills using pandas, scikit-learn, and statsmodels, as well as strong understanding of model deployment patterns

Additional Details:

Salary: We pay top-of-market salaries for most positions, factoring in experience, talent and location. We do not offer equity.
Benefits: Medical, dental, vision, 401(k), wellness reimbursement, four weeks of PTO, six weeks of parental leave (12 weeks for parents who give birth), and great work-life balance. Our office building offers on-site shower and bike stalls, and panoramic views of San Francisco.
Location: Due to COVID-19 our teams are all working remotely through July 5, 2021. We provide an in-home office set-up including laptop, monitor, ergonomic desk, chair and other items as needed. Post COVID-19: San Francisco, CA near Montgomery BART Station
All are welcome at Blue Owl. We are an equal opportunity and affirmative action employer who values diversity and inclusion and looks for applicants who understand, embrace and thrive in a multicultural world. We do not discriminate on the basis of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

If you are a San Francisco resident, please read the City and County of San Francisco's Fair Chance Ordinance notice.
https://sfgov.org/olse/sites/default/files/FCO%20poster2020.pdf",3.3,"Blue Owl
4.7","San Francisco, CA",-1,51 to 200 Employees,2016,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1
34,Data Scientist - Regional Merchandising Strategy,-1,"Company Description

Wish is a mobile e-commerce platform that flips traditional shopping on its head. We connect hundreds of millions of people with the widest selection of delightful, surprising, and—most importantly—affordable products delivered directly to their doors. Each day on Wish, millions of customers in more than 160 countries around the world discover new products. For our over 1 million merchant partners, anyone with a good idea and a mobile phone can instantly tap into a global market.

We're fueled by creating unique products and experiences that give people access to a new type of commerce, where all are welcome. If you’ve been searching for a supportive environment to chase your curiosity and use data to investigate the questions that matter most to you, this is the place.

Job Description

We are looking for a Data Scientist who will work cross-functionally with technical and non-technical teams to mine internal and external semi-structured data to understand consumer demand in individual markets, drive sales through feed optimization, influence supply, design and deploy long-term merchandising strategies.

The ideal candidate should be passionate about Wish and e-commerce, be able to conduct market research independently, has a strong analytical and consultative mindset, deep understanding of databases, visualization, and modeling techniques, and the ability to thrive in a dynamic, fast-paced environment delivering against tight deadlines, and a passion for scaling data-driven regional merchandising strategies.

What you'll be doing:
Conduct quantitative market research for each market, by analyzing external e-commerce web data, understand regional consumer demand, through various text and image mining techniques
Analyze internal behavior tracking data and forecast Wish users’ demand
Identify high potential but underexposed product candidates, propose strategies to increase their exposure and boost sales
Implement the strategies and set up A/B test experiments to gauge the impact, and reiterate
Establish scalable, efficient, and automated processes for data-driven regional merchandising strategies
Qualifications
Bachelor's or advanced degree in an analytical field (e.g. Computer Science, Engineering, Mathematics, Statistics, Economics or similar)
3+ years of hands-on experience in predictive modeling and analysis
2+ years Python, R, or Matlab experience
2+ years work experience including business analytics and project management
2+ years experience writing complex SQL queries in a business environment
2+ years experience with Tableau, OBIEE or other visualization tools
2+ years experience operating in a Unix/Linux environment
Preferred Qualifications:
Experience in e-commerce companies working on mining product listing data
Text mining and image mining experience
Feed ranking experience
A/B test experience
Analytical mindset and ability to see the big picture and influence others
Detail-oriented and must have an aptitude for solving unstructured problems
Ability to work effectively in a multi-task, high volume environment
Ability to be adaptable and flexible in responding to deadlines and workflow fluctuations
#LI-BD1

Additional Information

Wish values diversity and is committed to creating an inclusive work environment. We provide equal employment opportunity for all applicants and employees. We do not discriminate based on any legally-protected class or characteristic. Employment decisions are made based on qualifications, merit, and business needs. If you need assistance or accommodation due to a disability, please let your recruiter know. For job positions in San Francisco, CA, and other locations where required, we will consider for employment qualified applicants with arrest and conviction records.

Individuals applying for positions at Wish, including California residents, can see our privacy policy here.",3.3,"Wish
3.5","San Francisco, CA",-1,501 to 1000 Employees,2010,Company - Public,Other Retail Stores,Retail,$1 to $2 billion (USD),-1
35,Data Scientist (Federal),-1,"C3.ai is a leading enterprise AI software provider for accelerating digital transformation. The comprehensive and proven C3 AI Suite uses a model-driven abstraction layer to enable organizations to develop, deploy, and operate enterprise scale AI applications 40x to 100x faster than alternative approaches. www.c3.ai

C3.ai is looking for a Data Scientist (Federal) to solve challenging, novel, and large-scale enterprise problems for Federal clients. In this capacity you will represent C3.ai as a technical expert and help our team to frame problems, choose appropriate machine learning algorithms, and identify opportunities to leverage the C3.ai Suite.

Recent examples of successful engagements include predictive maintenance on oil and gas equipment and aircraft subsystems, supply chain optimization, manufacturing yield optimization, chronic disease prevention, customer spend prediction, and equipment lifetime optimization.

Qualified candidates will have an in-depth knowledge of most common machine learning techniques and their application. You will also understand the limitations of these algorithms and how to tweak them or derive from them to achieve results at large-scale.

This role requires US Citizenship or US Permanent Residence.

Your Responsibilities:
Become an expert in the C3.ai Suite and associated tools to teach, enable, and assist C3.ai customers to build their own applications.
Design and deploy machine learning pipelines for C3.ai's federal customers.
Collaborate with data and subject matter experts from C3.ai and its customer teams to seek, understand, validate, interpret, and correctly use new data elements.
Requirements:
US Citizenship or US Permanent Resident
Bachelor's degree
Strong understanding of machine learning algorithms & principles (regression analysis, time series, probabilistic models, supervised classification and unsupervised learning), and their application
Strong background in mathematics, statistics, and computer science
Excellent programming skills in Python
Ability to drive a project and work both independently and in a team
Smart, motivated, can do attitude, and seeks to make a difference
Excellent verbal and written communication
Preferred
MS or PhD in Computer Science, Electrical Engineering, Statistics, or equivalent fields. Specialization in machine learning preferred.
Active Department of Defense (DoD) security clearance (Secret or higher)
Excellent programming skills in JavaScript. Experience with Java and Scala is a plus.
Experience with deep learning, natural language processing, computer vision, or reinforcement learning
A portfolio of projects (GitHub, papers, etc.)
C3.ai provides a competitive compensation package and excellent benefits.

C3.ai is proud to be an Equal Opportunity and Affirmative Action Employer. We do not discriminate on the basis of any legally protected characteristics, including disabled and veteran status.",3.3,"C3.ai
4.6","Washington, DC",-1,501 to 1000 Employees,2009,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
36,"Marketing Data Analyst, Portsmouth",-1,"Are you interested in applying your research and analytical skills to further your career? Do you enjoy working in a collaborative, fun environment where success is rewarded?
Join us as a Marketing Data Analyst where you will be responsible for maximizing database skills to build, manage and analyze internal member and prospect data sets for marketing programs to ensure correct and eligible populations receive the intended marketing programs.
Pay: Salaried position.
Hours: Full time, Monday – Friday, 8:30 – 5:00
Work location: Portsmouth, NH
The Day to Day:
Strong segmentation analysis for marketing promotion and reporting.
Research Service Credit Union members to define key segments based on demographic, psychographic and economic profiling.
Recommend targeted marketing and product campaigns based on segmentation analysis, member profiles and company goals.
Scrutinize data sets and reports to ensure accuracy, validity and data integrity.
Assist with member retention, marketing trends, cross-selling and strategic plan development utilizing marketing technology such as an MCIF, Raddon and Qualtrics
Assist with identifying and reporting opportunities for cross-sell or new products through an MCIF, surveying and other technology available, such as Arkatechture.
Conduct program analysis and tracking marketing promotions as well as individual product performance. Assist in making recommendations based on analysis.
Perform other job related duties as assigned.
We Can Offer You:
Training to support your career goals.
The chance to make a difference in your community, through day-to-day interactions and volunteerism.
Career growth opportunities.
Paid vacation and holidays.
Comprehensive medical/dental/life benefits.
401(k) plan.
Tuition assistance.
Experience and Qualifications:
Bachelor’s degree in business required.
Minimum three years’ experience in a related field. Financial industry experience desired.
Strong problem solving and analytical skills.
Extensive knowledge of marketing technologies such as Marketo, HubSpot, Eloqua, Stirista, Raddon, Salesforce.
Extensive knowledge of Reporting Platforms such as Airtable, Tableau, Domo, Datorama.
Familiarity with database reporting and design including SQL retrievals.
Demonstrate outstanding analytical skills and ability to produce detailed reports for senior management.
Proven market analysis or equivalent skills.
Excellent interpersonal, presentation and organizational skills.
Ability to communicate clearly and effectively verbally and in writing.
Proficient with Excel, Microsoft Outlook, Word, Power point, and various web-based applications required.
Ability to work independently and in a team environment.
Physical Requirements:
Ability to stand for up to 2 hours daily.
Ability to use computers for up to 8 hours daily.
Ability to lift boxes up to 50 pounds.
Ability to travel to other work locations as required.
If you are looking for an exciting career, Service Credit Union is the place! Join us today.
Equal Opportunity Employer
Job Type: Full-time",3.3,"Service Credit Union
3.5","Portsmouth, NH",-1,501 to 1000 Employees,1957,Nonprofit Organization,Banks & Credit Unions,Finance,$2 to $5 billion (USD),-1
37,"Scientist/Machine Learning Engineer, Applied Science",-1,"The Scientist/Senior Scientist/Lead Scientist - (Machine Learning Engineers) will work with the rest of the team to research, invent, and implement the next generation prediction, optimization, and analytics technology. You are a brilliant, motivated self-starter and an extremely fast learner with top notch problem solving, and analytical skills. You have a deep sense of curiosity and innate desire to dig deep into terabytes of data and love to play with the innards of complex algorithms, mathematical constructs and code.

Responsibilities
Research, design and/or implement solutions to challenging problems in real-time bidding domain, such as all kinds of optimization problems, audience understanding, etc.
Research and improve features and machine learning models for production pipeline.
Provide insights and suggestions on customer campaign optimization problems and product/platform optimization problems through statistical data analysis when needed.
Drive innovation by identifying and formulating new problems, publishing papers, filing patents, etc.
Required Qualifications
PhD degree in a closely related field (e.g.: computer science/engineering, optimization) with publications in the area is strongly preferred
Or Masters with significant experience in advertising and Machine Learning
Experience in one or more of the following areas: machine learning, data mining, statistical modeling, optimization, algorithms, big-data, game theory
Proficiency with one or more programming languages - ability to write/debug production code.
Excellent communication skills – ability to present and communicate complex ideas in simple terms
Strong statistical/math/analytical abilities; Exceptional problem solving skills
Desired Qualifications
Previous experience in the advertising industry
Strong programming experience with Java, C/C++, Python and/or Scala
Excellent knowledge in algorithms and data structures
#LI-KM1

About Amobee
The world’s leading independent advertising platform, Amobee unifies all advertising channels—including TV, programmatic and social—across all formats and devices. We provide marketers with streamlined, advanced media planning capabilities powered by in-depth analytics and proprietary audience data. Our platform and technology, provides the most advanced advertising solutions for the convergence of digital and advanced TV— including linear TV, over the top, connected TV, and premium digital video. Enabling advertisers to plan and activate across more than 150 integrated partners, including Facebook, Instagram, Pinterest, Snapchat and Twitter.

Amobee has been named to Fortune’s Top 10 Best Workplaces in Advertising and Marketing. Amobee’s platforms have been widely recognized amongst our industry winning numerous awards in technology innovation, see all Amobee Awards. We are a wholly owned subsidiary of Singtel, one of the largest telco companies in the world, reaching over 700 million mobile subscribers in 21 countries. Amobee operates across North America, Europe, Middle East, Asia and Australia. For more information, visit amobee.com or follow @amobee

In addition to our great environment, we offer a competitive base salary, employee development programs and other comprehensive benefits. Please send a cover letter along with your resume when applying to the position of interest located at Amobee.com. We are an Equal Opportunity Employer. No phone calls and no recruiting agencies, please.",3.3,"Amobee
3.9","Redwood City, CA",-1,501 to 1000 Employees,2005,Company - Private,Advertising & Marketing,Business Services,$500 million to $1 billion (USD),-1
38,Machine Learning Engineer,-1,"The Company
We are an AI start-up that is building the technological and real estate infrastructure to facilitate the future of mobility.
The Company will provide B2C and B2B solutions, targeting leading companies in the mobility sector.
Investment: Metropolis completed its seed financing round of $20 million in early 2019 and is anticipated to complete a substantial round of funding within the year. Investors in the seed round include world class investors like Slow Ventures, Zigg Capital and prominent private investors in early-stage companies.
Market Size: $500 billion
Benefits:
Attractive compensation and generous benefits package (100% Medical, 50% Vision and 50% Dental)
Company 401(k) match up to 6% of salary.
Paid company snacks and after-hour meals
Unlimited Paid Time Off (PTO)
Gym reimbursement program
529 savings plan
Commuter benefits
*
Leadership
The Company is led by an experienced executive team with complementary backgrounds, including a successful tech company founder, a technical leader from eHarmony and DogVacay, engineering talent from Bird, Factual, Canoo, Palantir, HauteLook, Rubicon Project, Fandango, and Honey, senior operations leaders from Uber and Getaround and senior professionals from global asset management firms.
The Opportunity
If you have a passion for the future of mobility, including last mile transport, autonomous vehicles, vertical take-off and landing (VTOL) aircraft and their surrounding ecosystem, the Company provides the opportunity to join at an early stage. After successfully closing one of the highest seed financing rounds in the LA startup ecosystem, the Company is focused on building the technology and the team, to become one of the sector’s highest profile companies. Along the way, you will also partner closely with some of the tech sector’s most influential and successful investors, building a portfolio of intersecting business verticals in technology, real estate and mobility services.
Position Overview and Responsibilities
Metropolis is seeking a Machine Learning Engineer to lead the development of our computer vision algorithms that would be used to power our mobility services. Reporting to the Director of Machine Learning, you will be responsible for the development, deployment and ongoing optimization of the models that would be at the core of our platform. The models you build will need to detect objects, track its direction of motion and more, and do all that in near-real time. This is a challenging opportunity because the models you build will need to be optimized for different conditions like indoors and outdoors, lighting, weather and field of view. If you have a background in sensors and computer vision, and are interested in mobility, autonomous vehicles, computer vision or machine learning, this is the ideal opportunity for you.
When you join Metropolis, you’ll join a team of world-class product leaders and engineers, building an ecosystem of technologies at the intersection of parking, mobility, and real estate. Our goal is to build an inclusive culture where everyone has a voice and the best idea wins. You will play a key role in building and maintaining this culture as our organization grows.
Key Responsibilities
Work with the Director of Machine Learning to train and optimize the Metropolis computer vision algorithms.
Collaborate with the application development team to integrate the computer vision models with the existing backend systems.
Work with analytics engineers, application developers and third-party resources to analyze the efficacy of the models.
Work with the Product team to understand the complex business rules and figure out how to optimize the ML-generated output to satisfy those requirements.
Problem solve, think big, and explore divergent concepts/ideas while understanding how to converge and build iteratively towards the goals of the Machine Learning team.
Inspire the entire team (including your cross-functional) partners by bringing new ideas to the table.
Help with hiring and onboarding of engineers to the Machine Learning team.
Requirements and Qualifications
3+ years experience on modern software design, development, version control, refactoring and testing
Demonstrated experience implementing machine learning software, specifically computer vision detection algorithms like RCNN, SSD, YOLO, ResNet, DenseNet, etc
2+ years experience on deep learning framework, TensorFlow/PyTorch/MxNet
3+ years experience with computer vision algorithms, image processing, feature extraction, tracking algorithms with OpenCV
2+ years experience with product/services parallel computing, accelerator architecture, CUDA, CUDNN, TensorRT libraries
1+ year experience with distributed/scalable systems infrastructure to operate algorithms as a software product
1+ year experience with large scale datasets, data pipeline, databases tools/libraries
Excited about working in a fast-paced, dynamic startup environment.
*
Job Type: Full-time
Benefits:
401(k)
401(k) matching
Dental insurance
Health insurance
Paid time off
Vision insurance
Experience:
Deep learning: 2 years (Required)
Computer Vision: 3 years (Required)",3.3,Metropolis,"Los Angeles, CA",-1,-1,-1,-1,-1,-1,-1,-1
39,Business Intelligence Data Analyst,-1,"It's fun to work in a company where people truly BELIEVE in what they're doing!
We're committed to bringing passion and customer focus to the business.
Summary
PM Pediatrics, the country’s largest pediatric urgent care provider, is seeking outstanding candidates for the position of Business Intelligence (BI) Junior Data Analyst.
This opportunity is critical in driving performance management, process improvement and innovation through fact-based decision making. This role will provide hands-on engagement in data extraction, self-service analytics, and data modeling. The position will report to the Manager of Business Intelligence and successful candidates will have demonstrated success in manipulating data as well as, working with stakeholders at all levels of an organization.
Description
BI will help empower PM Pediatrics to continue to be a leader in pediatric urgent care.
Provide insights that propel the business forward by reducing costs and increasing revenue at PM Pediatrics.
Assist with minimizing variation, reduce risk, and eliminate waste at PM Pediatrics.
Provide high quality data insights allowing fact-based decision making to flourish.
BI, when appropriate, will allow PM Pediatrics to share data with additional interested parties such as PCPs, hospitals and payors.
Qualifications
5+ years’ experience
Business/Econ background
Business Intelligence tool experience required
Healthcare and electronic health record data experience
EClinical Works (ECW) experience highly desired
Must be able to work independently
Strong organizational skills
Project management experience (desired)
Strong communication skills
Comfortable interacting with senior leadership
Financial and operational reporting experience a plus.
Technical Skills
BI tool Experience
Qlik (preferred)
Power BI/Tableau or similar (acceptable)
Building Visualizations
Retrieving data using queries
Organizing and joining diverse data sets
Strong Excel, Powerpoint and Database skills a must.
If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!
EEO Statement
PM Pediatrics is an equal employment opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, gender identity or expression, national origin, disability status, protected veteran status or any other characteristic protected by law.",3.3,"PM Pediatrics
3.4","Lake Success, NY",-1,501 to 1000 Employees,2005,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
