,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
20,Senior Data Scientist,$79K - $136K (Glassdoor est.),"This is a Senior Data Scientist position intended to facilitate reduced-requirements underwriting practices, control mortailty, and drive price elasticity insights through advanced predictive modeling solutions and statistical analysis. The ideal candidate will be an experienced modeler who understands inference and randomization, has effectively led collaborations with business partners, has a proven track record of delivering meaningful and relevant business solutions, and has knowledge of how to work with IT departments to deploy modeling solutions. Further objectives include supporting the management of all insurance product lines by creating predictive models that are actuarially sound and statistically rigorous, focused on: (1) developing and maintaining the capability to understand and proactively influence the drivers of customer behavior, (2) optimizing the use of data in the risk pricing and underwriting process, (3) designing experiments, testing hypotheses, building models, and conducting advanced data analysis using modern analytical platforms such as R and Tableau.",4.7,"Legal & General America
4.3","Frederick, MD",-1,501 to 1000 Employees,1981,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1
21,Personal Lines State Product Manager,$79K - $136K (Glassdoor est.),"Overview


Mutual of Enumclaw was founded in 1898 by local farmers who wanted to look out for each other. That spirit continues to define our company culture. Our employees are proud of our thoughtful approach to insurance, and it shows. In 2020, for the ninth year in a row, we were recognized as one of Washington’s 100 Best Companies to Work For by Seattle Business magazine (based on a survey of our employees).

Mutual of Enumclaw works exclusively with local independent agents to offer insurance products for individuals, families, farms, and businesses. We currently operate in Washington, Oregon, Idaho, Utah, Arizona, Montana and Wyoming.









Benefits include but are not limited to medical, dental, vision, cash balance and 401(k) plans with company match; life insurance; employee discount on personal insurance; wellness reimbursement program; paid parental leave and an annual bonus plan.",4.7,"Mutual of Enumclaw Insurance
3.5","Enumclaw, WA",-1,201 to 500 Employees,1898,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),-1
22,Senior Health Data Analyst I,$79K - $136K (Glassdoor est.),"The Senior Health Data Analyst contributes to the overall success of the organization by developing analytic solutions that support activities related to health services utilization management, care coordination, quality improvement and population health. Through analyzing patient claims, member enrollment, and other data, the Senior Health Data Analyst participates in identifying progress, performance and opportunities for improvement on programs, quality of care, patient experience, and other metrics. The Senior Health Data Analyst requires a thorough understanding of healthcare data and workflows, combined with an extensive experience creating large data sets, conducting statistical data analysis (SAS), and using BI tools (Tableau).

Works closely with other members of the Health Analytics team, as well as the Financial Analytics and Data Warehouse teams to gather key data from various internal and external systems.",4.7,"Partnership HealthPlan of California
3.6","Fairfield, CA",-1,501 to 1000 Employees,1994,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1
23,Data Scientist Technical Specialist,$79K - $136K (Glassdoor est.),"Technology is constantly changing and our adversaries are digitally exceeding law enforcement’s ability to keep pace. Those charged with protecting the United States are not always able to access the evidence needed to prosecute crime and prevent terrorism. The Government has trusted in Peraton to provide the technical ability, tools, and resources to bring criminals to justice. In response to this challenge, these employees provide proven, industry leading cloud development experience for our enforcement customer. At Peraton you will help protect our national security by working with our countries law enforcement customer to solve their big data challenges. Peraton is looking for a talented Data Scientist, to analyzing production data which will lead to the program choosing right-fit technology solutions.
What you’ll do…
Work closely with entity resolution subject matter experts, program engineers and stakeholders to integrate complex data sources into operation and develop new analytics and algorithms",4.7,"Peraton
3.7","Chantilly, VA",-1,1001 to 5000 Employees,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),-1
24,Data Engineer -,$79K - $136K (Glassdoor est.),"In the role of Big Data Engineer, you will interface with key stakeholders and apply your technical proficiency across different stages of the Software Development Life Cycle including Requirements Elicitation, Application Architecture definition and Design. You will play an important role in creating the high-level design artifacts. You will also deliver high quality code deliverables for a module, lead validation for all types of testing and support activities related to implementation, transition and warranty. You will be part of a learning culture, where teamwork and collaboration are encouraged, excellence is rewarded, and diversity is respected and valued.

Required Qualifications:
Candidate must be located within commuting distance of Hillsboro, OR or be willing to relocate to the location. This position may require travel within the US and Canada.
Bachelor’s degree or foreign equivalent required from an accredited institution. Will also consider three years of progressive experience in the specialty in lieu of every year of education

About Us
Infosys is a global leader in next-generation digital services and consulting. We enable clients in 46 countries to navigate their digital transformation.

With over three decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight. Our always-on learning agenda drives their continuous improvement through building and transferring digital skills, expertise, and ideas from our innovation ecosystem.

To learn more about Infosys and see our ideas in action please visit us at www.Infosys.com.",4.7,"Infosys Limited
3.4","Hillsboro, OR",-1,10000+ Employees,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),-1
25,Business Intelligence Analyst,$79K - $136K (Glassdoor est.),"Job Title: Business Intelligence Analyst
Department: Revenue Cycle
FLSA Status: Exempt (Salary)
Manager Title: Vice President, Supply Chain & Revenue Cycle
About Us:
Infusion Associates is private equity backed, multi-specialty infusion provider group with multiple sites across the Midwestern United States and poised for rapid growth. Our sites support specialty physician services, infusion therapy, and leading-edge research on new medications for complex and rare disease states. Our service model makes it easy for patients to receive intravenous therapies 365 days a year with the support of physicians, advance practice providers, nursing, and pharmacy services. Our focus is always to provide a high-quality, low cost, exceptional patient experience at every interaction.",4.7,"Infusion Associates, PLLC","Grand Rapids, MI",-1,-1,-1,-1,-1,-1,-1,-1
26,Data Analyst - Case Specialist,$79K - $136K (Glassdoor est.),"Join a fast-growing company with a vibrant, entrepreneurial culture, dedicated to being the top provider in the class action recovery space! Financial Recovery Technologies has become a trusted partner to hedge funds, mutual funds, custodians, sovereign wealth funds, and other institutional investment firms. Our best-in-class people and technology have made FRT a market leader.

As a Data Analyst – Case Specialist, you will work with case and client data to ensure we deliver accurate, high-quality damages and eligibility information to our clients, providing the information they need in order to make decisions about whether and how to pursue recovery opportunities after portfolio losses.

The Role: As a Data Analyst – Case Specialist, you will:
Own and master case (lawsuit) information, as well as client data as it relates to specific cases",4.7,"Financial Recovery Technologies
4.6","Medford, MA",-1,51 to 200 Employees,2008,Company - Private,Financial Transaction Processing,Finance,$25 to $50 million (USD),-1
27,Senior Web Analyst (remote contract),$79K - $136K (Glassdoor est.),"At projekt202, we solve our clients’ business challenges by creating experiences that engage, innovate, disrupt and delight. Our team is passionate about human-centric experience strategy, design and development and enjoys delivering amazing concepts and digital solutions for our clients. We have fun and enjoy hanging out with each other in a culture that supports and celebrates our diverse talents, backgrounds and skills.
About You:
*You put users at the center of every decision
*You listen, learn and lead
*You ask “Why” and “What if?” You can often be heard saying “Yes and…”
*You are flexible, collaborative and welcome differing perspectives
*You thrive in uncharted territory and push at your comfort zones
*You lead in a way that inspires your colleagues and earns the respect of our clients
*You are an authentic, personable communicator.",4.7,"projekt202
3.3","Chicago, IL",-1,201 to 500 Employees,2003,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
28,Marketing Specialist - Data Analyst,$79K - $136K (Glassdoor est.),"Sony Electronics, Inc. look for the risk-takers, the collaborators, the inspired and the inspirational. We want the people who are brave enough to work at the cutting edge and create solutions that will enrich and improve the lives of people across the globe. So, if you want to make the world say wow, let's talk.

Sony Electronics Inc. has an opportunity available for a Marketing Specialist/Data Analyst within the Imaging Solutions organization. The Marketing Specialist/Data Analyst will be primarily responsible for preparing, analyzing and reporting on market and sales data that will be used throughout the organization. Responsibilities include the gathering, consolidation, reporting and analysis of market data from multiple sources (internal and external) for the Imaging products segment. Focus will involve analyzing market trends, Sony’s performance over competitors and versus budget/forecast on a consolidated, territory and individual basis (identifying areas of success and gaps/opportunities), and reporting those results to management. This assessment will go beyond numbers presentation; and will involve identify trends and providing initial insight regarding contributing factors to management.

This visible position will also be tasked with developing and maintaining related marketing databases and automated reporting analytics as well as processes to ensure consistency and accuracy of information that will be used for business decisions by the Imaging Solutions management team.

The Marketing Specialist/Data Analyst will be involved in the evaluation of A&P investment on a weekly and monthly basis including ROI analysis of our channel marketing activities in key retail channel. In addition, this position will handle research and analysis of year over year sales results, marketplace conditions/area of business growth potential to support Business Managers. The Marketing Specialist/Data Analyst will also be involved in evaluating competitive products and internal pricing strategies, assisting in the creation and implementation of marketing programs and promotions, and participating in trade shows and executing other special projects as required.

Sony Electronics is an Equal Opportunity Employer that values employees with a broad cross-cultural perspective. We strive to create an inclusive environment, empower employees and embrace diversity. We encourage everyone to respond. All applicants will receive fair and impartial treatment without regard to race, color, religion, sex, national origin, ancestry, citizenship status, age, legally protected physical or mental disability, protected veteran status, status in the U.S. uniformed services, sexual orientation, gender identity or expression, marital status, genetic information or on any other basis which is protected under applicable federal, state or local law.

Disability Accommodation for Applicants to Sony Electronics, Inc.

Sony Electronics, Inc. provides reasonable accommodation for qualified individuals with disabilities and disabled veterans in job application procedures. For reasonable accommodation requests, please contact us by email at talenthelp@am.sony.com, or you can mail your resume to: Sony Electronics, Human Resources Department, 16535 Via Esprillo, San Diego CA 92127. Please indicate the position you are applying for.",4.7,"Sony Electronics
4.2","San Diego, CA",-1,10000+ Employees,1946,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$2 to $5 billion (USD),-1
29,Warehouse Team Supervisor,$79K - $136K (Glassdoor est.),"At Stitch Fix we're changing how people find what they love. Come work where the magic happens in our new warehouse as we expand into the Indianapolis area! We are excited to have you play a part in opening our new facility and be a part of our opening teams!
About the Role
We are looking for bright and kind individuals who are motivated by challenge, operationally-savvy, energized by growing, developing and inspiring people, and passionate about delivering quality to our Clients. Our Team Supervisors lead large teams (10-25) in one of four departments to achieve operational goals and have fun doing it. In this role, you will own daily planning and drive execution within your department while supporting company and building-wide initiatives.",4.7,"Stitch Fix
3.6","Indianapolis, IN",-1,5001 to 10000 Employees,2011,Company - Public,Other Retail Stores,Retail,$500 million to $1 billion (USD),-1
30,Machine Learning Engineer,-1,"At Sisu, we're building a software platform that empowers people to make better decisions using data. Based on years of cutting-edge research at Stanford, Sisu enables users to quickly and comprehensively understand what’s driving their key metrics, so they never miss a window of opportunity to act.

Sisu leverages the massive amounts of data available within private, first-party data warehouses, which capture a real-time, structured view of organizational behavior. By monitoring the performance of key metrics like revenue, retention, and churn, and their relationships to interactions between key factors like user demographics, campaigns, and acquisition channels, we can help users make better decisions. The key problem Sisu solves is to help identify what’s driving change among this enormous feature and hypothesis space. To do so, we combine statistical analysis and machine learning at scale to provide users personalized, real-time diagnoses of changes in their metrics via an explainable, interpretable user interface.",4.2,"Sisu Data
4.2","San Francisco, CA",-1,1 to 50 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
31,Lead Applied Data Scientist,-1,"Bloomberg Second Measure is a technology company and leading provider of data analytics that deliver valuable insights into company performance and consumer behavior. Using data from billions of anonymized transactions, the Second Measure team has built a self-service analytics product for daily tracking and real-time exploration of 5,200+ public and private companies. Clients use Second Measure to discover new markets, gain an advantage in financial investments, and inform their competitive strategies.

As a Lead Applied Data Scientist at Bloomberg (as a member of the Second Measure team/product), you'll work in a client-facing capacity, collaborating with some of the world's largest institutional investors as a technical advisor. Partnering with our business development and client engagement teams, you'll ensure we provide prospects and clients with the data they need to advise making multi-million dollar investment and strategic decisions.








We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",4.2,"Second Measure
4.9","San Francisco, CA",-1,51 to 200 Employees,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
32,Decision Support Systems Data Scientist,-1,"About Carvana

If you like disrupting the norm and are looking for a company revolutionizing an industry then you will LOVE what Carvana has done for the car buying experience. Buying a car the old fashioned way sucks and we are working hard to make it NOT suck. At Carvana, our customers can hop online to...
Search and browse our inventory of over 20,000 vehicles that we own and certify.
Narrow down search results using highly intelligent filtering tools/components.
View vehicle details, Carfax reports, and 360 rotating studio images for every vehicle.
Secure financing in minutes using Carvana's in-house service or their own bank.
Interact with GUI components to easily customize loan length, down payment, and monthly payment.
For more information on Carvana and our mission, sneak a peek at our company introduction video or learn more about what it's like to work here from the people that already do.



We're looking for experienced data scientists and operations researchers with a passion for tackling big problems to work within our Decision Support Systems Logistics team within the larger Analytics group in Carvana. Our team is responsible for algorithms and systems that automate and optimize the movement of 15K+ per month vehicles cross-country and last mile using our 9 car hauler and single car hauler fleet. We develop, test, and maintain near real-time algorithms and systems that continuously optimize vehicle and truck movements, delivery dates promised to customers, and availability of appointments on our website.





To be able to do your job at Carvana, there are some basic requirements we want to share with you.
Of course, we'll make any reasonable accommodations for those with disabilities to perform the essential functions of their jobs.



Hiring is contingent on passing a complete background check. This role is not eligible for visa sponsorship.

Carvana is an equal employment opportunity employer. All applicants receive consideration for employment without regard to race, color, religion, gender, sexual orientation, gender identity or expression, marital status, national origin, age, mental or physical disability, protected veteran status, or genetic information, or any other basis protected by applicable law. Carvana also prohibits harassment of applicants or employees based on any of these protected categories.

Please note this job description is not designed to contain a comprehensive listing of activities, duties, or responsibilities that are required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice.",4.2,"Carvana
3.5","Tempe, AZ",-1,5001 to 10000 Employees,2013,Company - Public,Other Retail Stores,Retail,Unknown / Non-Applicable,-1
33,Cloud Data Engineer,-1,"Who YOU are:
As a future Cloud Data Engineer at Plus3 IT Systems, you:
Are passionate about working on cutting edge, high profile projects and are motivated by delivering solutions on an aggressive schedule
Aren't satisfied with status quo, and regularly look for creative ways to solve problems and help your team meet commitments
Are insatiably curious you ask why, you explore, and you're not afraid to blurt out your crazy idea
Love learning new technologies and sharing them with your team
Have a keen interest in using any and all appropriate tools, especially Cloud-based and Open Sourced, to solve the problem at hand",4.2,"Plus3 IT Systems
4.4","Washington, DC",-1,51 to 200 Employees,2015,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
34,Data Vizualization Developer,-1,"Nolij Consulting LLC is a certified Women-Owned Small Business (WOSB) that provides information technology services in test and evaluation (T&E), enterprise architecture (EA), electronic health record (EHR) modernization, infrastructure operations and maintenance (O&M), data analytics and visualization, and agile transformation. Our mission is to understand the challenges and goals of our clients, address them with innovative solutions, and work together to achieve project success. Were eager to hear from candidates like you that can join and contribute to our team.

Nolij Consulting has an opening for a Data Vizualization Developer with Testing experience to join our team based in Vienna, VA.

Responsibilities
Must be able to design, develop, and test dynamic and informative data visualizations, dashboards, and reports
Do you like the idea of being a driver on a team of distinction? If so, we want to hear from you. To apply, go to https://www.nolijconsulting.com/careers/

Nolij is an EEO/Affirmative Action employer and encourages all qualified applicants to apply.",4.2,"Nolij Consulting
4.1","Vienna, VA",-1,51 to 200 Employees,2012,Company - Public,Consulting,Business Services,$1 to $5 million (USD),-1
35,Data Engineer,-1,"Overview


The Data Engineer participates in the design and build of modern data products that comprise of raw data stores (data lakes) and cleansed data repositories, populated by batch or streaming data pipelines. The Data Engineer works with a team to create a robust, sustainable and flexible design and leads the technical delivery using Agile delivery frameworks like Scrum or Kanban.

Responsibilities
Developing and managing data processes to ensure that data is available and usable


Excella is a leading provider of Agile software development and data and analytics solutions to clients in the federal, commercial and non-profit sectors. We believe that great work leads to great things –- our experts measure success by the positive impact we make on our clients, community, and colleagues. We are growing fast and need passionate, innovative people who love working with technology and are ready to make an impact.

Here's what you can expect from us:",4.2,"Excella Consulting
4.0","Arlington, VA",-1,201 to 500 Employees,2002,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1
36,Market Research Director,-1,"KMK is a global data analytics and technology consulting company empowering leaders across the Life Sciences industries to make better data-driven decisions.

Our data analytics and software platforms support data science, commercial operations, real world evidence, and cloud information management. We help to optimize business strategy and operations by delivering cutting edge analytics from the broadest set of data sources, combined with deep technical and domain expertise. We enable commercial excellence delivering analytical guidance to the field through SalesOps, our cloud-based sales planning and operations platform. We are leaders in managing data using the latest cloud information management and big data technologies.

We have more than 170 employees worldwide, are growing rapidly, and are proud to count a number of the top 10 global Life Sciences companies as our customers. We serve clients with a high-touch on-site and onshore presence, leveraged by a global delivery platform.



The Director builds and nurtures client partnerships, provides leadership to project teams, drives business development efforts in both new and established accounts, and supports the development and commercialization of new products and services. He/she is familiar with the capabilities of all KMK business units (marketing sciences, SFE and data services) and works closely with them to win new projects in assigned accounts. As a recognized expert in healthcare market research, the Directors expertise is respected and sought out by clients and colleagues alike. The Director also supports the Principal in developing market research business unit strategy, and implementing marketing initiatives.



1. Research Management

- Provide leadership and guidance to direct reports and assigned project teams in the design and conduct of market research projects and programs

- The Director may also personally conduct interviews as part of high value qualitative research engagements

- Ensure that individual research studies are aligned with larger client strategies and priorities

- Review analyses, presentations and reports, making sure that they deliver commercially valuable insights and recommendations and also tell the story in a compelling manner

- Present research findings to clients as appropriate

2. Client Engagement

- Develop and implement annual account plans for all key accounts

- Drive business development efforts in assigned accounts, coordinating closely with other KMK Consulting BUs.

- Keep up-to-date on client business issues and therapeutic markets of interest

- Provide value to clients beyond the conduct of research projects and programs (e.g. consulting, training)

- Conduct annual performance reviews with key clients

3. Capability Development and Process Improvement

- Develop and train assigned staff through a combination of on-the-job training and coaching

- Direct the creation of formal training materials and programs and facilitate training sessions as appropriate

- Direct the creation of SOP documents and best practice principles

- Support the Principal in market research R&D efforts by gathering client input on unmet needs and spearheading commercialization of new research tools and services





Bachelors degree required. Advanced degree in a relevant area is desirable but not necessary.



The Director will have at least 8 to 10 years of relevant work experience with hands on experience in all aspects of qualitative and quantitative market research design and execution. He/she will also have had experience leading and developing market research teams. A successful track record in account management and delivery against sales targets is highly desirable.



The Director, Market Research will have strong analytical and communication skills (both oral and written) as well as a demonstrated ability to develop persuasive arguments from empirical evidence.

He/she will have an excellent understanding of the strengths and weaknesses of research and analytic techniques across a wide range of applications and know how to apply them most effectively. The Director will also have an excellent understanding of the secondary and syndicated data sources that are commonly used in the industry (e.g. IMS, Symphony). He/she will also be familiar with market research trends and innovations as well as competitor offerings.

The Director will be completely fluent in the use of a broad range of consultative knowledge frameworks, facile in adapting them to novel situations and adept at leveraging their power to drive commercial value for clients. Combined with an excellent knowledge of industry dynamics and experience across a range of therapy areas and business issues, the Director is well positioned as a consultative business partner.

As a seller-doer the Director must be able to effectively balance sales and production and constantly seek out ways to boost productivity, most importantly by developing and retaining a high performance team of managers and analysts to whom individual projects can be entrusted.

The Director is distinguished from the Manager by his/her demonstrated ability to successfully execute strategic account management, engage clients as a consultative business partner, deliver sales results and drive productivity and innovation.

Competence in using PowerPoint, Excel and Word is essential. Familiarity with statistical softwarein particular, SAS, is desirable but not necessary.



The Director is expected to demonstrate the company values and behaviors (spirit of innovation, focus on people, integrity and professionalism, personal accountability) at an advanced level.



The Director position is office based with travel as necessary to support market research studies and to attend client meetings, relevant industry conferences and training. Under certain circumstances, the Director may work on projects requiring temporary relocation to client offices.





The Director reports to the Principal, Market Research.



The Director will supervise two or more managers and analysts, composed of direct reports and temporary staff assigned on a project basis.



The Director will typically handle a portfolio of projects totaling between $1M and $3M per year in gross revenue. He/she is responsible for delivering agreed upon sales for assigned accounts at planned gross margin and operating profit.



KMK Consulting Inc.is a fast growing company with passionate, energetic, and dedicated people working in a dynamic and friendly environment. KMK Consulting, Inc. specializes in providing commercial operations support for the healthcare industry. We are hiring talented individuals who are interested in achieving individual and clients success.

KMK Consulting, Inc. offers:

-Great career opportunities and fast-paced development

-A complete benefits packing including medical, dental, vision and life insurance, as well as self-directed 401(k) plan with company matching, paid holidays, sick leave, and more

-A business casual dress policy, free snacks and beverages, as well as company-paid parking and ping pong in the office with an annual ping pong tournament

-A centrally located office in a metropolitan setting with convenient access to major transportation, highways, and attractive amenities

Powered by JazzHR",4.2,"KMK Consulting, Inc.
3.9","Morristown, NJ",-1,51 to 200 Employees,2000,Company - Private,Consulting,Business Services,$1 to $5 million (USD),-1
37,Sr. Manager/ Architect – Analytics (Technical Pre-Sales) | Services,-1,"Company Description

CloudMoyo is the partner of choice for solutions at the intersection of cloud and AI, partnering with organizations like Microsoft and Icertis to help modern enterprises define their path to the cloud and help them in their transformational enterprise data journey. Our proven track record includes developing enterprise solutions for Fortune 2000 companies. Recently Seattle Business Magazine selected CloudMoyo as #5 in the 2020 “100 Best Companies to Work For” in Washington state, our second year in a row to be included in the prestigious list.

We are rapidly expanding across the United States and globally! Our headquarters is in Bellevue, WA, and we have an innovation center in Pune, India and a presence in Kansas City, MO.

Life at CloudMoyo

Here at CloudMoyo, we are driven by our values of FORTE, which stands for Fairness, Openness, Respect, Teamwork, and Execution. We strongly believe that our expertise is founded on the efforts of our employees, who reflect our FORTE values in their work. Our workplace culture is driven by unshakable commitment to building a world-class workplace for all employees, one characterized by meaningful interactions, flat hierarchy, challenging assignments, opportunities to grow with the best in the field, and exciting rewards and benefits.

If you’re a talented, hard-working, and fun-loving person looking to grow, then CloudMoyo may be a great fit for your next professional adventure.

Curious what it’s like working at CloudMoyo? Hear from CloudMoyo employees on Glassdoor, where were we consistently rank high. Check out the reviews to learn more!



We are responding to the COVID-19 pandemic, and its impact on our lives and businesses alike, with a “4 rings of responsibility” approach. With this in mind, almost all CloudMoyo employees are working remotely and will continue to do so until the pandemic situation improves. The 4 rings of responsibility are:

· Take care of self

· Take care of family

· Take care of community

· Take care of business

Job Description

We are seeking a highly qualified strategic leader accomplished in defining, implementing and proposing advanced solutions in Data Modernization & Analytics. As Technical Pre-Sales Manager/Architect, you will lead our pre-sales efforts in the US. Someone who is passionate about data, has architectured solutions for Fortune 2000 companies in the past and has hands-on experience in driving technical pre-sales efforts for top IT Consulting/Services companies.

You will be working closely with cross functional teams (sales teams & our engineering teams in India) and will be the key person responsible for driving customer-facing conversations on technology & solutions across multiple client projects, accounts and industries.

If you have the entrepreneurial spark, technology chops, deep-rooted hunger to have a meaningful impact in the industry and be part of a very fast-growing organization, we would love to talk to you!

Customer-Facing:
Sales Teams:
Engineering Teams:
Travel

Within United States and ~30-40% of the time

Qualifications
Additional Information



LinkedIn | Twitter | Facebook | Instagram | YouTube | Glassdoor

CloudMoyo is not open to 3rd party solicitation or resumes for our posted FTE positions. Resumes received from 3rd party agencies that are unsolicited will be considered complimentary.

CloudMoyo provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws. CloudMoyo complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has a presence.

All your information will be kept confidential according to EEO guidelines.",4.2,"CloudMoyo
4.0","Bellevue, WA",-1,201 to 500 Employees,2015,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
38,Senior Data Scientist,-1,"What You'll Get to Do as a Data Scientist:
Leads data science efforts, working closely with clients and data to understand mission and data.
Develops algorithms leveraging modern data science technologies including reinforcement learning systems, machine learning and more.
Provides clients with technical expertise for a project or program. Able to manage technology projects or lead technology solutioning.
Provides highly technical and specialized guidance and solutions to complex IT problems; performs elaborate analyses and studies.
Evaluates, recommends, and executes new technologies and updates existing infrastructure to ensure optimal performance and efficiency.",4.2,"OneGlobe LLC
4.4","Washington, DC",-1,51 to 200 Employees,2005,Company - Private,Consulting,Business Services,$1 to $5 million (USD),-1
39,Data Analyst,-1,"Overview:
Bancroft is a leading service-provider for children and adults with autism, other intellectual or developmental disabilities or those in need of neurological rehabilitation.

We provide a full continuum of highly effective services — for people of all ages and every level of abilities — based on best practices and scientifically proven techniques. Our services include special education, vocational training, supported employment, structured day programs, group home and apartment programs both on-campus and in the community, short-term behavioral stabilization services for children, and in-home and outpatient rehabilitation services.

As a nonprofit organization, we are solely committed to supporting people with special needs and their families, to help make it One World. For Everyone. Bancroft is currently seeking a Data Analyst to work in our corporate headquarters located in Cherry Hill, NJ.
Responsibilities:


Qualifications:

EEO Statement:",4.2,"Bancroft NeuroHealth
4.0","Cherry Hill, NJ",-1,1001 to 5000 Employees,1883,Nonprofit Organization,Social Assistance,Non-Profit,$100 to $500 million (USD),-1
40,Sr. Data Analyst - Insurance Pricing Specialist,-1,"Position Summary:
At Mercury, members of our Product R&D Team are responsible for researching, developing and implementing product enhancements that will help driving profitable growth in their assigned line of business. As a Sr. Analyst in PPA R&D, your primary job function is to monitor, audit, and analyze designated product performance to identify complex issues and recognize opportunities.
Essential Job Functions:
Leads the effort of monitoring, auditing, and analyzing product performance to identify complex issues, recognize opportunities, make recommendations and implement measures to achieve overall profitability and growth in assigned states and line of business. Assumes project ownership and works independently to complete projects from beginning to end.",4.2,"Mercury Insurance Group
3.8","Brea, CA",-1,1001 to 5000 Employees,1961,Company - Public,Insurance Carriers,Insurance,$2 to $5 billion (USD),-1
41,Data Engineer,-1,"CareJourney’s mission is to empower individuals and organizations they trust with open, clinically-relevant analytics and insights in the pursuit of the optimal healthcare journey. We are a fast-growing start-up in Arlington, VA that builds software products to serve industry-leading customers that include Pfizer, Humana, and Microsoft. Our founders and leadership developed the policy and technology in the public and private sector that shape the work we do today. We are looking for driven professionals that are excited to join a growing business where they will have a strong voice in the direction and success of the company. Our culture embraces teamwork and cross-functional collaboration for a fun and exciting environment.

Our team is looking for a talented, motivated, and high-performing Data Engineer to join our team.
Key Responsibilities",4.2,"CareJourney
3.6","Arlington, VA",-1,51 to 200 Employees,2015,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
42,Data Analyst/Instrumentation Technician,-1,"Who We Are:
Big Apple Group is a full-service construction quality assurance/quality control organization serving the needs of building developers, contractors, engineers and architects throughout the 5 boroughs of New York City. Big Apple provides laboratory testing for a broad range of construction materials and applications as well as field inspection services for every phase of construction from site analysis to completion. Prompt, accurate test results, well-qualified inspectors, strong management, financial security, stringent record keeping, and accessible top management have all contributed to our solid reputation in the industry.
What We Seek:
We are currently looking for an extremely detail oriented energetic/outgoing individual that is willing to learn and be able to complete tasks without oversight and meet deadlines assigned. This position will be responsible for reviewing data from construction engineering instrumentation, implementing the instrumentation in the field, and preparing reports from the data; responsibilities may also include: administer and prepare pre-construction surveys and vibration monitoring reports to ensure compliance with applicable NYC DOB code. The ideal candidate should have 2+ years of experience, preferably in Civil Engineering/Surveying fields and must be able to successfully handle multiple projects simultaneously.",4.2,Big Apple Group,"Ozone Park, NY",-1,-1,-1,-1,-1,-1,-1,-1
43,Advanced Data Analytics Professional,-1,"The Senior Data Analyst is a key position within the Data Mining Group, relied upon to identify the needs of the business and drive product development to meet them. In this role, you will lead new initiatives and mentor other analysts within the Data Mining Group. You will maintain regular communication with all levels of the organization while managing several high impact projects.
About Us
The Rawlings Group provides payment integrity services and claims data analysis for health insurance carriers and their members. We work behind the scenes to make sure that members are receiving the full value of their coverage by ensuring that claims are appropriately paid. Providing payment integrity and recovery services to the industry creates a more equitable distribution of healthcare dollars so members can receive the care they need when they need it most.",4.2,"The Rawlings Group
2.7","La Grange, KY",-1,1001 to 5000 Employees,1977,Company - Private,Insurance Agencies & Brokerages,Insurance,Unknown / Non-Applicable,-1
44,Business Analyst,-1,"Business Analyst – GID
GID is a privately-held, diversified, and fully integrated real estate organization founded in 1960 that employs over 900 real estate professionals in multiple offices throughout the United States (including over 140 employees in the Headquarters Office in Boston). GID’s portfolio currently consists of 107 stabilized multifamily properties totaling 30,056 apartment homes (including over 800,000 square feet of commercial and retail space) located in 13 states. In addition, the firm has under active development 19 multifamily properties totaling 5,684 apartment homes located in 9 states and 2 industrial developments with 727,000 square feet. GID also owns 2.7 million square feet of industrial space in 5 business parks and 490,000 square feet of office space in 3 buildings across 3 states. The company operates nationwide from ten offices located in Boston, MA; New York, NY; Washington, DC; San Francisco, CA; Orange County, CA; Atlanta, GA; Dallas, TX; Houston, TX; Denver, CO; and Waltham, MA.",4.2,GID Investment Advisers LLC,"Boston, MA",-1,-1,-1,-1,-1,-1,-1,-1
