,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
57,Healthcare Report Coordinator,$88K - $177K (Glassdoor est.),"Associated Eye Care is a multi-specialty group practice providing surgical services and vision care for all ages. We have five locations spanning the eastern Twin Cities of Minnesota and western Wisconsin. Associated Eye Care is dedicated to preserving a lifetime of vision for our patients through our uncompromising commitment to quality care and personal service.
Position Summary
The Application Support Coordinator is responsible for coordination of end user support on software and hardware issues and reporting inquiries related to Associated Eye Care’s IT solutions. The Application Support coordinator will contribute to report creation from the NextGen application and, through time and exposure, will gain specific application and technology knowledge to contribute to systems organization and optimization.

Essential Functions
Create, monitor, and communicate on support tickets and their resolution. Maintain internal ticketing log and facilitate problem resolution.
Research issues within areas of responsibility, resolve issues and recommend innovative solutions to prevent recurrence.
Contribute to NextGen and other software report creation and maintenance.
Test programs/processes prior to implementation.
Understand add-on software programs and their functions to be a resource for trouble shooting.
Develop knowledge in NextGen and other assigned applications and learn how the applications are used in the business workflows. Develop expertise within the applications, including processes, tools and best practices.
Prioritize, coordinate, implement and document updates and requested changes to the system; reviews and tests each new release.
Reconcile support invoices against internal ticketing system
Facilitate printer management and support
Organization and maintain shared network folders
Regularly review and maintain Background Business Processor packages.
Use an analytical approach to problem solving
Other Essential Functions
Must be willing and able to work a variety of hours and travel to our various locations as needed
Must present self at the workstation, ready for work, at the scheduled time
Participates in department and company meetings, as requested
Performs other duties as assigned

Associated Eye Care offers a very competitive salary and benefits package including: Health insurance, Dental insurance, Life insurance, Long Term disability, Flex and a 401(k) plan.
Job Type: Full-time
Associated Eye Care is an Equal Opportunity/Affirmative Action Employer
Education & Licensing
High School Diploma, or equivalent, required
Undergraduate in the Data Science field preferred
Experience
Any combination of 1-3 years of experience supporting and/or implementing an EHR or Practice Management software or in-depth reporting responsibilities required
Three + years related work experience preferred
NextGen PM/EHR experience and an understanding of File Maintenance preferred
Experience within the Healthcare Industry preferred",3.9,"Associated Eye Care
2.0","Stillwater, MN",-1,51 to 200 Employees,-1,Unknown,-1,-1,$10 to $25 million (USD),-1
58,Director Business Insights & Analytics,$88K - $177K (Glassdoor est.),"Overview:
This year we are celebrating 65 years as a family owned company. Also recognized by Forbes Magazine for the second year in a row as one of America’s Best Mid-size Employers.
Come celebrate with us! We are growing...43 stores across WI, IL, IA, MI!

Blain Supply is looking for a Director of Business Insights and Analytics. We are excited to find someone who will bring experience and passion, as you develop our first BIA Team!
Responsibilities:
The Director, Business Insights and Analytics is responsible for creating strategic advantages, for our brand, by providing insights to understand consumer behavior, key business processes and other business issues or problems and building predictive analytics and data science best practices to drive growth, best practices and value across a robust mix of programs and touchpoints.
Role Accountabilities:
Develop and drive strategic Initiatives
Lead and develop a team of analyst
Leverage multi-channel data science and analytics efforts to provide a powerful strategic advantage with demonstratable results
Partner with SLT (Senior Leadership Team) and other key leaders to prioritize and deliver analytics and initiatives
Build strong collaborative cross-functional partnerships
Oversee delivery of test designs and results analysis
Conceptualizes and deliver analytics to improve customer journeys, product selection and ROI
Drive cross-departmental best practices and key learnings
Serve as analytic consultant for functions/departments
Qualifications:
Skills
Expertise in Data Science, Data Mining, Machine Learning, Predictive Modeling best practices
Excellent analytical and critical thinking skills, combined with strong verbal and written communication skills
Deep experience with advanced univariate and multi-variate statistics, consumer data and research methodologies
Demonstrate ability to work effectively with cross-functional partners in a collaborative environment – high emotional intelligence
Project Management expertise and experience managing vendors and contractors to deliver results
Demonstrated ability to influence senior stakeholders throughout the organization, both technical and non-technical
Experience in multi-channel retail industry is a plus
Our Best Candidates Will Have:
Degree in a quantitative field such as Statistics, Mathematics, Applied Analytics, Operations Research, Computer Science, Applied Science or Engineering
10+ years of business-based analytics, preferably in business-to-consumer context
5+ years as Director or people management experience, including building and leading high performing technical and analytical teams
Strong track record of leading teams to identify and address business issues and opportunities producing significant value
Prior experience working with code or a background in computer science, engineering
Experience communicating with fast-paced, highly cross-functional teams with multiple stakeholders
#ind3
Job Class: Corporate Office",3.9,"Blain Supply, Inc.
3.5","Janesville, WI",-1,1001 to 5000 Employees,1955,Company - Private,Other Retail Stores,Retail,Unknown / Non-Applicable,-1
59,Marketing Data Analyst,$88K - $177K (Glassdoor est.),"Tuesday, January 12, 2021

The ideal candidate for this role has an entrepreneurial spirit, with a knack for leveraging data to solve problems. The ability to connect the dots and tell stories in a compelling and persuasive way is a must. A love of building, learning and pivoting is a plus. The ideal candidate thrives off autonomy and possesses the ability to exercise good judgment and make decisions in a fast-paced, collaborative environment. With a natural curiosity for streamlining data, the analyst is energized by providing key stakeholders with the intel they need to succeed.

Responsibilities of this position include, but are not limited to the following:
Build, utilize and consistently iterate all data dashboards for the Marketing department
Collaborate with IT, analytics, actuarial, finance and other business units to ensure data is accurate
Assist the organization in making data-driven decisions and identifying new solutions that support its short and long-term goals
Collaborate with the marketing strategy analyst to perform data analyses, and expand data collaboration through other business units as appropriate
Interact with stakeholders to understand needs and provide insights that help meet profit, growth and expense goals
Oversee training for the tools developed and work with internal teams to ensure insights are acted upon
Provide proactive support by appropriately setting expectations, building rapport and responding to requests in a timely manner
Collaborate with leadership -- listen, respond and work to accomplish department goals
Maintain full documentation for business and marketing intelligence solutions and related services along with associated communications and documents
We are seeking someone with the following skills:
Ability to effectively communicate complex data elements
Exposure to building and managing data dashboards – performing queries and producing analytics reports
Possess exceptional critical thinking and research skills
Skilled at working with cross-functional teams and other stakeholders
An understanding of the property and casualty insurance industry is a plus, with the ability to translate business strategy into measurable key performance metrics
Ability to manage detailed data sets while drawing out actionable insight
Maintains an attitude of a constant learner -- keeping pace with industry trends, changes and current events in order to better understand impact to the organization
Possess a positive, professional, cooperative and quality-conscious service attitude that upholds Central's core values of integrity, relationships, and excellence
Strong organizational skills that reflect the ability to perform and prioritize multiple tasks seamlessly with excellent attention to detail
Possess the ability to use proactive approaches to problem-solving with strong decision-making capability
Proven ability to handle confidential information with discretion, be adaptable to various competing demands, and demonstrate the highest level of customer service and response
Demonstrated ability to achieve goals and meet deadlines in a fast-paced environment
Forward thinker who proactively seeks opportunities and proposes solutions
Qualifications & experience may include:
Any combination of education and experience equivalent to a Bachelor's degree in marketing, business or relevant field
Experience in Google Analytics is required; experience in Salesforce and Airtable is a plus
Experience using dashboard tools such as Tableau, Qlikview, PowerBI or other BI tools
Advanced use of the Microsoft Office Suite required (Outlook, Excel, Power Point, Word, etc.)
Exposure to data mining tools like SAS, Python, R, etc. is also a plus
Do you live by our values of integrity, relationships and excellence?
Treat others with respect
Do what you say you will do
Work as a team, a family
Listen and respond
Never compromise on quality
Pursue continual improvement
Service first mentality that takes initiative to serve others

It is the policy of Central that all recruiting, hiring, training,
compensation, overtime, job classification and assignment, facilities,
promotions, transfers, employee treatment and all other terms and
conditions of employment shall be maintained in a manner which will not
discriminate against any person because of race, color, age, sex,
national origin, ancestry, religion, marital status, military status, or
disability. The applicant should respond to questions on this
application in a way that will not divulge such information.

Apply Now",3.9,"Central Insurance Companies
4.4","Van Wert, OH",-1,501 to 1000 Employees,1876,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1
60,Digital Data Integrator,$88K - $177K (Glassdoor est.),"Job Title: Digital Data Integrator
Main Purpose
The position will be responsible to develop and operationalize advanced analytics solutions for Sappi globally
Combine strong system analysis and design skills with sound development skills in order to plan, develop, deploy and maintain Digital Twin data for Advanced Analytics initiatives.
The role will have responsibility to manage and monitor the data integrity and availability of Digital Twin data (Cloud and Edge), ensuring data quality and accessibility in line with strong governance and adherence to best practices.
Work closely with the Data Science team to deploy models and develop the required algorithms and/or solutions within the Advanced Analytics framework.
Develop and continuously monitor data quality and data availability alerts and resolve issues timeously
Main Responsibilities
Digital Twins
Work closely with cross functional process and industry experts to understand the relationships between data and develop the data collection, data contextualisation and data integrity checks necessary to provide a Digital Twin
Manage all aspects of data acquisition and data enrichment within the Advanced Analytics platform ensuring governance and standards for:
Data source connectivity
Data streaming and transformation
Data quality
Data storage and accessibility
Continuously monitor the Digital Twin data integrity, ensuring that the digital twin data remains valid and up to date.
Continuously enhance and expand the Digital Twin as new measurements are introduced or changed.
Where possible, develop templates that can be re-used to expedite the building of future Digital Twins
Work closely with the data science team and business units to analyse data integrity and further continuous improvement
Engage the vendor for any technical support issues and implement resolution and knowledge transfer accordingly
Solution Deployment
Develop and deploy resultant data science solutions within the Advanced Analytics framework, ensuring that models are deployed in the correct context to solve the business requirement (Cloud / On Premise / Edge).
Develop visualisations
Operational management
Assess best practices and propose procedures and safeguards to constantly ensure Digital Twin data integrity and data availability.
Develop re-usable templates as much as possible to expedite the development of future Digital Twins.
Make recommendations for new approaches within the Advanced Analytics environment that have operational benefit.
Work with the global team to develop time estimates and implementation plans.
Effectively communicate operational issues, decisions reached, and/or the status of the project with various counterparts on the project team and within the business.
Ability to guide/advise other functional and development team members in implementing solutions based on business requirements
Responsible to ensure all data science projects are retained within the Advanced Analytics landscape.
Establish and maintain governance to ensure full compliance of audit, controls and security requirements.
Interfaces
This role will interface with internal and external business partners, system integration leads, functional leads and development leads, customers and vendors in order to fulfil the stated primary goal. Focus is to understand pain points and identify opportunities to improve operational efficiency.
Build constructive relationships with internal and external business partners and with suppliers/contractors.
Collaborate with business partners in identifying opportunities to streamline their operations.
Support
Provide support to ensure availability of Digital Twin data and the operationalization of resultant data science solutions
Facilitate change management for a data driven culture.
Continuous Improvement projects, optimisation & innovation
Support the culture of continuous improvement through team member engagement, training, coaching, and innovation.
Identify, review, and promote creative ideas and approaches to improve department and team member performance.
Ensure optimal utilization of technology solutions, and benefit realization for solutions deployed.
Required Qualifications, Experience and Certifications
Minimum University degree in Information Technology.
5-8 years’ experience with Advanced Analytic technologies
Multi-cultural experience.
Ability to multitask and manage workload with minimal supervision.
Ability to build relationships with people at all levels,
Ability to think analytically and be a problem solver.
Strong analytical skills with heightened problem-solving ability.
Strong manufacturing knowledge and insight.
Very detail oriented with strong follow-up skills.
Excellent Communication Skills, both verbal and written.
Must be willing to travel.
Job Type: Full-time
Benefits:
401(k)
401(k) matching
Dental insurance
Disability insurance
Employee assistance program
Flexible spending account
Health insurance
Health savings account
Life insurance
Paid time off
Referral program
Tuition reimbursement
Vision insurance
Schedule:
8 hour shift
Supplemental Pay:
Bonus pay
Company's website:
www.sappi.com
COVID-19 Precaution(s):
Remote interview process
Plastic shield at work stations
Social distancing guidelines in place
Virtual meetings
Sanitizing, disinfecting, or cleaning procedures in place",3.9,"Sappi North America
3.5","South Portland, ME",-1,10000+ Employees,1936,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),-1
61,Data Science Architect - Salesforce Marketing Cloud,$88K - $177K (Glassdoor est.),"THE COMPANY:
For over 60 years our client, Wilsonart has been a world leading manufacturing and distribution organization driven by a mission to create innovative, high performance surfaces people love, with world-class service their customers can count on, delivered by people who care. Headquartered in Austin, Texas, today they do business in more than 90 countries operating under the Wilsonart®, Resopal®, Polyrey®, Arborite®, Laminart®, Ralph Wilson® and Durcon® brands.
Wilsonart creates Engineered Surfaces like High Pressure Laminate, Quartz, Solid Surface, and others for use in the office, education, healthcare, residential, hospitality and retail markets. If you’ve seen beautiful counter tops in places like Home Depot or Lowe’s that look like real stone but aren’t, you’ve probably already seen a few of Wilsonart’s products firsthand.
THE OPPORTUNITY:
The Digital Marketing Data Science Architect is a newly created position that will work as part of the Global Digital Services team to lead, execute, and establish the data, analytics, and customer integration platforms and empower the marketing function to engage with, gain holistic insights into, and perform analysis related to customer perception, preferences, and behavior, to drive marketing qualified leads, and revenue outcomes. This highly visible role is a unique opportunity to play the critical role of architecting the marketing data infrastructure of a well established global company.
Essential duties and responsibilities:
Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
Understand and drive organizational change management to enable user adoption.
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies. This would also involve tagging, aggregating, segmenting, trending the data to transform it into reports and dashboards.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Establish the customer data integration framework / unifying customer data from different structured and unstructured sources using the tools provided by Salesforce/Snowflake and the likes
Structured: CRM, online registrations, email campaigns, B2B, other lists
Unstructured: social media, consumer reviews/blogs, forums, user behavior etc.
Develop data models and AI and ML algorithms to apply to data sets.
Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting, effective lead generation and other business outcomes.
Develop company A/B testing framework and test model quality.
THE IDEAL CANDIDATE:
The ideal candidate will be adept at linking traditional (structured data) as well as new (unstructured) data types related to audiences and customers and establishing the customer data integration framework. The candidate must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms. They must have a proven ability to articulate potential business results with their databased analysis, dashboards and insights; and must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions available in data sets and working with stakeholders to improve business outcomes. This person must have strong technical, functional, project management, and communication skills.
Required Education, skills and experience
Bachelor’s degree required in Statistics, Computer Science, Mathematics, or another quantitative field.
Technical experience must include:
5-7+ years manipulating complex data sets and building statistical models
3+ years leveraging Salesforce Marketing Cloud & Datorama
Working knowledge of AI & MI Algorithms and tools such as SageMaker.
Proven ability to build impactful data visualizations and present to key stakeholders.
Experience querying databases using MySQL and using statistical computer languages like Python
Strong coding background
Excellent communication skills, both written and verbal.
The ideal candidate will also bring some or all of the below:
A deep understanding of digital marketing strategies, techniques, and KPIs.
Prior experience driving consumer insights in a B2B environment
Familiarity of integrations between systems
Software languages: C, C++, Java, JavaScript, Etc.
Knowledge of Scrum and Agile methodology
Job Type: Full-time
Pay: $145,000.00 - $195,000.00 per year
Benefits:
401(k)
401(k) matching
Dental insurance
Health insurance
Paid time off
Relocation assistance
Vision insurance
Schedule:
8 hour shift
Monday to Friday
COVID-19 considerations:
Wilsonart's corporate employees are working safely from home until further notice.
Work Location:
One location
Work Remotely:
Temporarily due to COVID-19
COVID-19 Precaution(s):
Remote interview process",3.9,Rightly Hiring Consultants,"Austin, TX",-1,-1,-1,-1,-1,-1,-1,-1
62,Senior Data Scientist,$88K - $177K (Glassdoor est.),"Job Posting Title
Senior Data Scientist
Summary
About Self Aware Games
Self Aware Games has been creating innovative, genre-defining products since 2006. A winning mix of compelling content and engaging social experiences keeps us top-of-the-charts in the social casino category. Our flagship game, Big Fish Casino, has generated more than $1B in bookings to-date making it one of the best performing mobile games ever. Self Aware Games is based in beautiful downtown Oakland, Calif., and is a business unit of Seattle-based Big Fish Games, Inc., part of Aristocrat Leisure Limited.

We are looking for passionate and highly creative game engineers, artists, designers, product managers, analysts (and more!) to help build the world’s #1 social gaming company. With a strong portfolio of live games and new products in development we are hiring in all disciplines. If you are a passionate game-maker who wants to innovate, contribute and hone your craft as part of a close-knit, collaborative and inclusive culture, Self Aware Games is for you. Here are a few more company highlights:

We take care of our employees with competitive compensation, great benefits and a variety of perks including frequent team events, catered meals, commuter stipend and free professional massage.
We are committed to employee development and advancement with opportunities for growth across Big Fish Games and the Aristocrat family of companies.
Our beautiful workspace is open and light-filled and located in the vibrant Uptown neighborhood next to Lake Merritt and a short walk from the 19th Street BART station.
Responsibilities
We are looking for an amazing Data Analyst to work on our social casino products at Self Aware Games Studio in Oakland. You'll be responsible for running ad-hoc analysis, visualizing data, and analyzing our day-to-day operations. Successful candidates for this role have strong SQL and statistics skills, are passionate about games, and are clear communicators.

Responsibilities
Engage with PMs, designers, CRM managers to identify analysis requirements
Develop a deep understanding of available data to drive ad-hoc analysis and answer questions
Effectively write, present and communicate research results with recommendations
Perform statistical analysis, hypothesis testing on experimental data to validate and quantify trends or patterns identified by business
Build data pipelines and ETL, identify new telemetry requirements, create dashboards
Evaluate performance of new features and content
Qualifications
Bachelor’s degree or equivalent work experience in Computer Science or related discipline such as Statistics, Mathematics, Economics, etc.
Experience with SQL, R, Python
Data visualization and dash-boarding building experience with Tableau, Looker, or similar
3+ years in the analytics function
Experience with manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources including collecting, assembling data, cleansing, formatting, and validation of results
Experience with data mining, machine learning, statistical modeling tools and underlying algorithms
Preferred Qualifications
Experience in the gaming space
Familiarity with GCP, Looker, MySQL, Netezza, Hadoop, Hive
Big Fish Games is an equal opportunity employer. We bring unique talents together to build something special that’s why we welcome and encourage diversity in the workplace regardless of race, gender, religion, age, sexual orientation, gender identity, disability or veteran status.
Why Aristocrat?
World Leader in Gaming Entertainment
Robust benefits package
Global career opportunities
Our core values: All about the player, Talent Unleashed, Collective Brilliance and Good Business, Good Citizen
Our Winning Ways
Unite - Come together as one team, with one vision
Develop - Empower, inspire and grow our people
Deliver - Execute with excellence, be accountable for results
Play - Be creative, celebrate success
The US based roles may require registration with the Nevada Gaming Control Board (NGCB) and/or other gaming jurisdictions in which we operate.
Location
Oakland, CA, US
Job family
Big Fish Games
Contract Type
Regular
Time Type
Full time
Company
Big Fish Games",3.9,"Big Fish Games
3.2","Oakland, CA",-1,501 to 1000 Employees,2002,Subsidiary or Business Segment,Video Games,Media,$50 to $100 million (USD),-1
63,Data Analyst - Contractor,$88K - $177K (Glassdoor est.),"The Company

Diligent is the pioneer in modern governance. We empower leaders to turn governance into a competitive advantage through unparalleled insight and highly secure, integrated SaaS applications, helping organizations thrive and endure in today’s complex, global landscape. The largest global network of corporate directors and executives, Diligent is relied on by more than 19,000 organizations and nearly 700,000 leaders in over 90 countries. With award-winning customer service, Diligent serves more than 50% of the Fortune 1000, 70% of the FTSE 100, and 65% of the ASX. Our passionate, smart, and creative group of more than 1,000 employees support customers around the globe.

Position Overview

Due to phenomenal growth, we are seeking a Customer Support Specialist to handle Tier I support and client relationships by answering Support calls from our clients, resolving issues and ensuring all appropriate follow up to confirm complete client satisfaction. Our support team works closely with both our Customer Success Team and our ProdOps team to ensure speedy resolution of all issues, and you must be extremely proficient in articulating with both technical and non-technical staff and users.

The primary attribute we are looking for is excellent customer service skills with superb communication skills who has a passion for helping people and who is unflappable under pressure. You will have a commitment to offer the best customer service possible and the self-confidence to work with senior executives across the globe.

Key Responsibilities
Interact with customers to provide and process information in response to inquiries, concerns, and requests about products and services;
Gather customer’s information and determine the issue by evaluating and analyzing the symptoms;
Diagnose and resolve technical and software issues involving internet connectivity, login problems and more
Follow standard processes and procedures;
Identify and escalate priority issues per Client specifications;
Redirect problems to appropriate resource;
Accurately process and record call transactions using a computer and designated CRM software;
Offer alternative solutions where appropriate with the objective of retaining customers’ and clients’ business;
Organize ideas and communicate oral messages appropriate to listeners and situations;
Required Experience/Skills:
Experience of phone-based Software Application/Technical Support, supporting end users
Working knowledge of Windows OS
Superb communication and customer handling skills
Ability to think on your feet in a highly demanding and fast-moving environment
Excellent communication skills
FSLA Status: Non-Exempt

Diligent offers a competitive compensation and benefits package, including health, vision, dental, 401k with a strong match, health club reimbursement and much more.

We are a drug free workplace, and an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religious creed, sex, national origin, ancestry, citizenship status, pregnancy, childbirth, physical disability, mental disability, age, military status, protected veteran status, marital status, registered domestic partner or civil union status, gender (including sex stereotyping and gender identity or expression), medical condition (including, but not limited to, cancer related or HIV/AIDS related), genetic information, or sexual orientation in accordance with applicable federal, state and local laws.",3.9,"Diligent Corporation
3.4",United States,-1,1001 to 5000 Employees,1998,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1
64,"Director, Data Science",$128K - $207K (Glassdoor est.),"Company Description
Epsilon is the leader in outcome-based marketing. We enable marketing that’s built on proof, not promises. Through Epsilon PeopleCloud, the marketing platform for personalizing consumer journeys with performance transparency, Epsilon helps marketers anticipate, activate and prove measurable business outcomes. Powered by CORE ID®, the most accurate and stable identity management platform representing 200+ million people, Epsilon’s award-winning data and technology is rooted in privacy by design and underpinned by powerful AI. With more than 50 years of experience in personalization and performance working with the world’s top brands, agencies and publishers, Epsilon is a trusted partner leading CRM, digital media, loyalty and email programs. Positioned at the core of Publicis Groupe, Epsilon is a global company with over 8,000 employees in over 40 offices around the world. For more information, visit www.epsilon.com. Follow us on Twitter at @EpsilonMktg.
Job Description
External Title: Director, Data Science
Internal Title: Director, Decision Sciences
Your role will be to build and lead a new R&D team. Your team will use data science, machine learning, and other disciplines to create new data-based capabilities for our real-time digital marketing business.
We analyze privacy-safe data at internet scale and handle 200B+ of online interactions a day and have $3.8 trillion in multichannel purchases in our database. The Decision Sciences group is a collaborative R&D team that continually enhances Epsilon PeopleCloud Digital Media Solutions award-winning personalization platform through a combination of data science, machine learning, AI, computer science, and more.
Our colleagues love the fast-paced, dynamic work environment, the speed with which we translate research to business impact, the opportunity to continually learn new knowledge and skills, the internal research seminars and external training opportunities, and the excellent work-life balance our culture promotes.
We prioritize talent and potential over having closely similar prior experience. If data and inference excite you, and you can do the kind of research that starts with a blank sheet of paper and turns it into a new technological reality, we want to talk to you.
Responsibilities
Work with Product and Engineering stakeholders to develop an R&D roadmap.
Hire data scientists and other talent to build a highly productive team.
Manage projects end-to-end from early stage research through development.
Use your expertise in data science and/or computer science to research and recommend solutions to our technology and business problems.
Provide technology leadership to yield innovative differentiating solutions.
Develop an understanding of Epsilon PeopleCloud Digital Media Solutions personalization platform and proprietary datasets.
Implement and optimize state of the art algorithms in distributed environments.
Work with our Engineering teams to integrate your solutions into Epsilon PeopleCloud Digital Media Solutions platform.
Participate fully in our collaborative approach to research and applications projects.
Qualifications
Ph.D in a computational, mathematical, engineering, or scientific field.
Research experience in a computational area such as data science, computer science, machine learning, artificial intelligence, statistics, or graph algorithms.
2+ years leading R&D projects and teams.
Ability to initiate, lead, and conduct R&D projects.
Organizational, motivational and interpersonal skills.
Verbal and written communication skills, including the ability to summarize technically complex information for a non-technical audience.
Qualifications
Additional Information
Great People, Deserve Great Benefits
We know that we have some of the brightest and most talented associates in the world, and we believe in rewarding them accordingly. If you work here, expect competitive pay, comprehensive health coverage, and endless opportunities to advance your career.
Epsilon is an Equal Opportunity Employer. Epsilon’s policy is not to discriminate against any applicant or employee based on actual or perceived race, age, sex or gender (including pregnancy), marital status, national origin, ancestry, citizenship status, mental or physical disability, religion, creed, color, sexual orientation, gender identity or expression (including transgender status), veteran status, genetic information, or any other characteristic protected by applicable federal, state or local law. Epsilon also prohibits harassment of applicants and employees based on any of these protected categories.
Epsilon will provide accommodations to applicants needing accommodations to complete the application process.

#LI-AL1
REF15769O",3.5,"Epsilon
3.5","Chicago, IL",-1,5001 to 10000 Employees,1969,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$2 to $5 billion (USD),-1
65,Data Science Analyst,$128K - $207K (Glassdoor est.),"Location:
El Segundo, CA


Education Required:
Bachelor’s degree required, preferably in math, engineering, business, or the sciences.


Skills Required:
U.S. citizenship is required.
Secret level security clearance, or the ability to obtain a final Secret Level National Security clearance is required.
Bachelor's degree required, preferably in data science, math, statistics, engineering, or the sciences.
Minimum 5 years experience supporting space system acquisitions.
Experience developing complex Excel spreadsheets/workbooks, combining multiple large datasets, performing analysis, and extracting insights/recommendations.
Proficient with Power BI, Tableau, and/or Qlik Sense in creating interactive dashboards.
Knowledge of advanced statistical methods, time series analysis, machine learning, etc.
Experience working in a DoD or government acquisition environment.
Ability to work independently with limited guidance while driving toward and end product.
Must possess strong verbal and written communications skills; the position requires the ability to work independently and in groups, in a fast-paced environment.
JavaScript and general web development a plus.
Familiarity with R, Python, SQL, Spark, Databricks, Jupyter, Zeppelin a plus.


Responsibilities:
Tecolote Research Inc. is seeking a candidate to work within a Business Intelligence and Innovation cell to support a broad range of technical activities to contribute to and effect management of the Space and Missile Systems Center space enterprise. A successful candidate will apply Data Science methods and principles to identify operational insights that would otherwise remain undiscovered within raw and unconnected data sets. The candidate will use data management techniques, data mining methods, statistical analysis, and visualization software to develop insights from the available data and share across the Space and Missile Systems Center to improve space acquisitions and center operations.


Benefits:
We offer competitive salaries commensurate with education and experience. We have an excellent benefits package that includes:

Comprehensive health, dental, life, long and short term disability insurance
100% Company funded Retirement Plans
Generous vacation, holiday and sick pay plans
Tuition assistance


Benefits are provided to employees regularly working a minimum of 30 hours per week.

Tecolote Research is a private, employee-owned corporation where people are our primary resource. Our investments in technology and training give our employees the tools to ensure our clients are provided the solutions they need, and our very high employee retention rate and stable workforce is an added value to our customers. Apply now to connect with a company that invests in you.",3.5,"Tecolote Research, Inc.
3.9","El Segundo, CA",-1,501 to 1000 Employees,1973,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),-1
66,Data Analyst - Contractor,$128K - $207K (Glassdoor est.),"The Company

Diligent is the pioneer in modern governance. We empower leaders to turn governance into a competitive advantage through unparalleled insight and highly secure, integrated SaaS applications, helping organizations thrive and endure in today’s complex, global landscape. The largest global network of corporate directors and executives, Diligent is relied on by more than 19,000 organizations and nearly 700,000 leaders in over 90 countries. With award-winning customer service, Diligent serves more than 50% of the Fortune 1000, 70% of the FTSE 100, and 65% of the ASX. Our passionate, smart, and creative group of more than 1,000 employees support customers around the globe.

Position Overview

Due to phenomenal growth, we are seeking a Customer Support Specialist to handle Tier I support and client relationships by answering Support calls from our clients, resolving issues and ensuring all appropriate follow up to confirm complete client satisfaction. Our support team works closely with both our Customer Success Team and our ProdOps team to ensure speedy resolution of all issues, and you must be extremely proficient in articulating with both technical and non-technical staff and users.

The primary attribute we are looking for is excellent customer service skills with superb communication skills who has a passion for helping people and who is unflappable under pressure. You will have a commitment to offer the best customer service possible and the self-confidence to work with senior executives across the globe.

Key Responsibilities
Interact with customers to provide and process information in response to inquiries, concerns, and requests about products and services;
Gather customer’s information and determine the issue by evaluating and analyzing the symptoms;
Diagnose and resolve technical and software issues involving internet connectivity, login problems and more
Follow standard processes and procedures;
Identify and escalate priority issues per Client specifications;
Redirect problems to appropriate resource;
Accurately process and record call transactions using a computer and designated CRM software;
Offer alternative solutions where appropriate with the objective of retaining customers’ and clients’ business;
Organize ideas and communicate oral messages appropriate to listeners and situations;
Required Experience/Skills:
Experience of phone-based Software Application/Technical Support, supporting end users
Working knowledge of Windows OS
Superb communication and customer handling skills
Ability to think on your feet in a highly demanding and fast-moving environment
Excellent communication skills
FSLA Status: Non-Exempt

Diligent offers a competitive compensation and benefits package, including health, vision, dental, 401k with a strong match, health club reimbursement and much more.

We are a drug free workplace, and an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religious creed, sex, national origin, ancestry, citizenship status, pregnancy, childbirth, physical disability, mental disability, age, military status, protected veteran status, marital status, registered domestic partner or civil union status, gender (including sex stereotyping and gender identity or expression), medical condition (including, but not limited to, cancer related or HIV/AIDS related), genetic information, or sexual orientation in accordance with applicable federal, state and local laws.",3.5,"Diligent Corporation
3.4",United States,-1,1001 to 5000 Employees,1998,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1
